[Running] python -u "c:\Users\lukas\OneDrive\Documents\MAIN AI PROJECT\Connect4-Python\new\main.py"
pygame 2.5.2 (SDL 2.28.3, Python 3.12.0)
Hello from the pygame community. https://www.pygame.org/contribute.html
After 246000 games - Mr.Q: 80.7%, Random: 18.7%, Draws: 0.6% , epsilon 0.11109616529343498
After 247000 games - Mr.Q: 80.9%, Random: 18.3%, Draws: 0.8% , epsilon 0.11028877758263034
After 248000 games - Mr.Q: 82.8%, Random: 16.8%, Draws: 0.4% , epsilon 0.10952470859990915
After 249000 games - Mr.Q: 80.4%, Random: 18.9%, Draws: 0.7% , epsilon 0.10871036778483603
After 250000 games - Mr.Q: 81.8%, Random: 17.4%, Draws: 0.8% , epsilon 0.10790618213574309
After 251000 games - Mr.Q: 81.5%, Random: 17.8%, Draws: 0.7% , epsilon 0.10710794545519295
After 252000 games - Mr.Q: 80.7%, Random: 17.7%, Draws: 1.6% , epsilon 0.10633772969434781
After 253000 games - Mr.Q: 80.1%, Random: 19.6%, Draws: 0.3% , epsilon 0.10554286298238237
After 254000 games - Mr.Q: 83.5%, Random: 16.0%, Draws: 0.5% , epsilon 0.10480486065314819
After 255000 games - Mr.Q: 80.0%, Random: 19.4%, Draws: 0.6% , epsilon 0.10403882506635917
After 256000 games - Mr.Q: 81.5%, Random: 17.9%, Draws: 0.6% , epsilon 0.10329088600425304
After 257000 games - Mr.Q: 80.4%, Random: 19.2%, Draws: 0.4% , epsilon 0.10255119529915674
After 258000 games - Mr.Q: 81.5%, Random: 17.9%, Draws: 0.6% , epsilon 0.10180611148759225
After 259000 games - Mr.Q: 83.6%, Random: 15.9%, Draws: 0.5% , epsilon 0.10108453358990208
After 260000 games - Mr.Q: 80.4%, Random: 18.9%, Draws: 0.7% , epsilon 0.10037057930188782
After 261000 games - Mr.Q: 83.6%, Random: 15.6%, Draws: 0.8% , epsilon 0.09966984022814221
After 262000 games - Mr.Q: 82.0%, Random: 17.3%, Draws: 0.7% , epsilon 0.09894262357811462
After 263000 games - Mr.Q: 82.8%, Random: 16.8%, Draws: 0.4% , epsilon 0.09825234506466358
After 264000 games - Mr.Q: 80.3%, Random: 18.6%, Draws: 1.1% , epsilon 0.09753254480024959
After 265000 games - Mr.Q: 85.3%, Random: 14.3%, Draws: 0.4% , epsilon 0.09684358116253168
After 266000 games - Mr.Q: 83.9%, Random: 15.6%, Draws: 0.5% , epsilon 0.09617939140326011
After 267000 games - Mr.Q: 82.8%, Random: 16.2%, Draws: 1.0% , epsilon 0.09548270241237737
After 268000 games - Mr.Q: 82.2%, Random: 16.9%, Draws: 0.9% , epsilon 0.09479949677047973
After 269000 games - Mr.Q: 83.0%, Random: 16.2%, Draws: 0.8% , epsilon 0.09411365026051326
After 270000 games - Mr.Q: 81.2%, Random: 17.7%, Draws: 1.1% , epsilon 0.09340856968367675
After 271000 games - Mr.Q: 81.3%, Random: 17.7%, Draws: 1.0% , epsilon 0.09273324978789325
After 272000 games - Mr.Q: 81.7%, Random: 17.8%, Draws: 0.5% , epsilon 0.09205415877902651
After 273000 games - Mr.Q: 82.2%, Random: 16.7%, Draws: 1.1% , epsilon 0.0913870773308763
After 274000 games - Mr.Q: 80.5%, Random: 19.1%, Draws: 0.4% , epsilon 0.0907384397200616
After 275000 games - Mr.Q: 85.2%, Random: 14.5%, Draws: 0.3% , epsilon 0.09010819144680493
After 276000 games - Mr.Q: 83.2%, Random: 16.0%, Draws: 0.8% , epsilon 0.0894863475297341
After 277000 games - Mr.Q: 85.6%, Random: 14.0%, Draws: 0.4% , epsilon 0.08887990430707757
After 278000 games - Mr.Q: 83.1%, Random: 16.2%, Draws: 0.7% , epsilon 0.08826962628330118
After 279000 games - Mr.Q: 83.0%, Random: 16.3%, Draws: 0.7% , epsilon 0.08766371395215888
After 280000 games - Mr.Q: 82.2%, Random: 17.0%, Draws: 0.8% , epsilon 0.08702644675414609
After 281000 games - Mr.Q: 83.9%, Random: 15.6%, Draws: 0.5% , epsilon 0.08641826506069954
After 282000 games - Mr.Q: 85.7%, Random: 13.8%, Draws: 0.5% , epsilon 0.08581399036982033
After 283000 games - Mr.Q: 81.5%, Random: 17.8%, Draws: 0.7% , epsilon 0.08520346035914889
After 284000 games - Mr.Q: 80.8%, Random: 18.3%, Draws: 0.9% , epsilon 0.08459202913858359
After 285000 games - Mr.Q: 80.5%, Random: 18.6%, Draws: 0.9% , epsilon 0.08398078648234975
After 286000 games - Mr.Q: 83.5%, Random: 16.0%, Draws: 0.5% , epsilon 0.083384299543039
After 287000 games - Mr.Q: 83.2%, Random: 16.1%, Draws: 0.7% , epsilon 0.08280562826372843
After 288000 games - Mr.Q: 81.2%, Random: 17.9%, Draws: 0.9% , epsilon 0.08221551487619733
After 289000 games - Mr.Q: 82.4%, Random: 16.8%, Draws: 0.8% , epsilon 0.0816424237859437
After 290000 games - Mr.Q: 83.2%, Random: 16.3%, Draws: 0.5% , epsilon 0.08109084122072026
After 291000 games - Mr.Q: 82.4%, Random: 16.8%, Draws: 0.8% , epsilon 0.08050594391864646
After 292000 games - Mr.Q: 83.2%, Random: 16.3%, Draws: 0.5% , epsilon 0.07993901373678047
After 293000 games - Mr.Q: 84.2%, Random: 15.2%, Draws: 0.6% , epsilon 0.07938202936075968
After 294000 games - Mr.Q: 84.5%, Random: 14.4%, Draws: 1.1% , epsilon 0.07885281463360608
After 295000 games - Mr.Q: 84.3%, Random: 15.4%, Draws: 0.3% , epsilon 0.0783085666736057
After 296000 games - Mr.Q: 84.8%, Random: 14.1%, Draws: 1.1% , epsilon 0.07777095262674041
After 297000 games - Mr.Q: 84.7%, Random: 14.8%, Draws: 0.5% , epsilon 0.07723046460522127
After 298000 games - Mr.Q: 83.8%, Random: 15.6%, Draws: 0.6% , epsilon 0.07669879479170763
After 299000 games - Mr.Q: 82.6%, Random: 16.8%, Draws: 0.6% , epsilon 0.07616507250097165
After 300000 games - Mr.Q: 83.7%, Random: 15.8%, Draws: 0.5% , epsilon 0.07564701550256726
After 301000 games - Mr.Q: 85.4%, Random: 14.0%, Draws: 0.6% , epsilon 0.07513593838202726
After 302000 games - Mr.Q: 82.3%, Random: 16.8%, Draws: 0.9% , epsilon 0.07461950851233592
After 303000 games - Mr.Q: 83.3%, Random: 16.0%, Draws: 0.7% , epsilon 0.07410529429852004
After 304000 games - Mr.Q: 83.1%, Random: 16.7%, Draws: 0.2% , epsilon 0.07359028165502333
After 305000 games - Mr.Q: 83.7%, Random: 15.6%, Draws: 0.7% , epsilon 0.07308213684010602
After 306000 games - Mr.Q: 81.6%, Random: 17.5%, Draws: 0.9% , epsilon 0.07256646984494122
After 307000 games - Mr.Q: 82.9%, Random: 16.8%, Draws: 0.3% , epsilon 0.07206604309690393
After 308000 games - Mr.Q: 84.6%, Random: 14.8%, Draws: 0.6% , epsilon 0.071566777174798
After 309000 games - Mr.Q: 83.4%, Random: 15.8%, Draws: 0.8% , epsilon 0.07107246262096852
After 310000 games - Mr.Q: 83.8%, Random: 15.2%, Draws: 1.0% , epsilon 0.07056871763540401
After 311000 games - Mr.Q: 82.2%, Random: 17.3%, Draws: 0.5% , epsilon 0.07006167669223477
After 312000 games - Mr.Q: 85.6%, Random: 13.8%, Draws: 0.6% , epsilon 0.06958464646928345
After 313000 games - Mr.Q: 85.0%, Random: 14.6%, Draws: 0.4% , epsilon 0.06911604772254595
After 314000 games - Mr.Q: 85.5%, Random: 14.0%, Draws: 0.5% , epsilon 0.06864662300415732
After 315000 games - Mr.Q: 82.6%, Random: 16.8%, Draws: 0.6% , epsilon 0.06816109421145725
After 316000 games - Mr.Q: 84.5%, Random: 14.8%, Draws: 0.7% , epsilon 0.06769490594363552
After 317000 games - Mr.Q: 82.8%, Random: 16.2%, Draws: 1.0% , epsilon 0.06723183894173862
After 318000 games - Mr.Q: 87.2%, Random: 12.2%, Draws: 0.6% , epsilon 0.06677367564351805
After 319000 games - Mr.Q: 84.9%, Random: 14.6%, Draws: 0.5% , epsilon 0.06632009360714482
After 320000 games - Mr.Q: 81.9%, Random: 17.5%, Draws: 0.6% , epsilon 0.06584785928489663
After 321000 games - Mr.Q: 84.3%, Random: 14.6%, Draws: 1.1% , epsilon 0.06538349883009559
After 322000 games - Mr.Q: 85.1%, Random: 13.9%, Draws: 1.0% , epsilon 0.06493429494944014
After 323000 games - Mr.Q: 84.5%, Random: 14.1%, Draws: 1.4% , epsilon 0.06448334079731267
After 324000 games - Mr.Q: 83.9%, Random: 15.0%, Draws: 1.1% , epsilon 0.06404012914650595
After 325000 games - Mr.Q: 87.1%, Random: 11.8%, Draws: 1.1% , epsilon 0.0636149115659477
After 326000 games - Mr.Q: 84.8%, Random: 14.4%, Draws: 0.8% , epsilon 0.06317912197076396
After 327000 games - Mr.Q: 82.8%, Random: 16.5%, Draws: 0.7% , epsilon 0.06274142369799844
After 328000 games - Mr.Q: 86.8%, Random: 12.4%, Draws: 0.8% , epsilon 0.0623109947582602
After 329000 games - Mr.Q: 86.0%, Random: 13.5%, Draws: 0.5% , epsilon 0.06189236869764162
After 330000 games - Mr.Q: 83.6%, Random: 15.4%, Draws: 1.0% , epsilon 0.06147852238884883
After 331000 games - Mr.Q: 84.5%, Random: 14.8%, Draws: 0.7% , epsilon 0.06104979733339243
After 332000 games - Mr.Q: 83.7%, Random: 15.7%, Draws: 0.6% , epsilon 0.06061848486410458
After 333000 games - Mr.Q: 83.6%, Random: 15.2%, Draws: 1.2% , epsilon 0.06019756324510357
After 334000 games - Mr.Q: 83.2%, Random: 15.8%, Draws: 1.0% , epsilon 0.059780580676325495
After 335000 games - Mr.Q: 86.0%, Random: 13.0%, Draws: 1.0% , epsilon 0.059376223411633795
After 336000 games - Mr.Q: 83.5%, Random: 15.5%, Draws: 1.0% , epsilon 0.058952371983762436
After 337000 games - Mr.Q: 85.1%, Random: 13.8%, Draws: 1.1% , epsilon 0.05853142911527981
After 338000 games - Mr.Q: 84.6%, Random: 14.9%, Draws: 0.5% , epsilon 0.058136393181149305
After 339000 games - Mr.Q: 84.9%, Random: 14.4%, Draws: 0.7% , epsilon 0.05772295066086719
After 340000 games - Mr.Q: 84.2%, Random: 15.3%, Draws: 0.5% , epsilon 0.0573233387818029
After 341000 games - Mr.Q: 83.8%, Random: 14.8%, Draws: 1.4% , epsilon 0.0569461364256053
After 342000 games - Mr.Q: 82.6%, Random: 17.3%, Draws: 0.1% , epsilon 0.056550771348900256
After 343000 games - Mr.Q: 85.5%, Random: 13.9%, Draws: 0.6% , epsilon 0.05617337213789819
After 344000 games - Mr.Q: 84.0%, Random: 15.4%, Draws: 0.6% , epsilon 0.05578649615937552
After 345000 games - Mr.Q: 84.0%, Random: 14.6%, Draws: 1.4% , epsilon 0.05540084422294933
After 346000 games - Mr.Q: 85.1%, Random: 14.1%, Draws: 0.8% , epsilon 0.05501505245696182
After 347000 games - Mr.Q: 83.2%, Random: 15.9%, Draws: 0.9% , epsilon 0.05463391399404216
After 348000 games - Mr.Q: 85.8%, Random: 13.6%, Draws: 0.6% , epsilon 0.05426984988556732
After 349000 games - Mr.Q: 85.9%, Random: 13.4%, Draws: 0.7% , epsilon 0.05389743122207416
After 350000 games - Mr.Q: 85.1%, Random: 14.2%, Draws: 0.7% , epsilon 0.05351638212715174
After 351000 games - Mr.Q: 82.4%, Random: 16.3%, Draws: 1.3% , epsilon 0.05313627348188722
After 352000 games - Mr.Q: 84.8%, Random: 14.6%, Draws: 0.6% , epsilon 0.052775855717264494
After 353000 games - Mr.Q: 85.0%, Random: 13.9%, Draws: 1.1% , epsilon 0.05242212865107903
After 354000 games - Mr.Q: 83.9%, Random: 15.5%, Draws: 0.6% , epsilon 0.05206067166463667
After 355000 games - Mr.Q: 85.9%, Random: 13.4%, Draws: 0.7% , epsilon 0.051711841501094584
After 356000 games - Mr.Q: 84.1%, Random: 15.3%, Draws: 0.6% , epsilon 0.05135461441673372
After 357000 games - Mr.Q: 86.4%, Random: 13.0%, Draws: 0.6% , epsilon 0.05101633069079516
After 358000 games - Mr.Q: 84.4%, Random: 14.4%, Draws: 1.2% , epsilon 0.05065853812541516
After 359000 games - Mr.Q: 85.8%, Random: 14.1%, Draws: 0.1% , epsilon 0.05031814683955436
After 360000 games - Mr.Q: 85.0%, Random: 14.2%, Draws: 0.8% , epsilon 0.04997584460470421
After 361000 games - Mr.Q: 87.3%, Random: 12.3%, Draws: 0.4% , epsilon 0.04965364380136229
After 362000 games - Mr.Q: 86.6%, Random: 12.5%, Draws: 0.9% , epsilon 0.04932838984683292
After 363000 games - Mr.Q: 83.5%, Random: 16.0%, Draws: 0.5% , epsilon 0.04897939848978617
After 364000 games - Mr.Q: 84.6%, Random: 14.9%, Draws: 0.5% , epsilon 0.048642214610416915
After 365000 games - Mr.Q: 84.1%, Random: 15.1%, Draws: 0.8% , epsilon 0.04829914041571209
After 366000 games - Mr.Q: 85.1%, Random: 14.1%, Draws: 0.8% , epsilon 0.047982471178693004
After 367000 games - Mr.Q: 84.0%, Random: 15.0%, Draws: 1.0% , epsilon 0.047653436970442886
After 368000 games - Mr.Q: 84.6%, Random: 14.4%, Draws: 1.0% , epsilon 0.04731643761644352
After 369000 games - Mr.Q: 83.9%, Random: 15.1%, Draws: 1.0% , epsilon 0.046984546507229975
After 370000 games - Mr.Q: 84.5%, Random: 14.4%, Draws: 1.1% , epsilon 0.046666508587723365
After 371000 games - Mr.Q: 85.8%, Random: 13.3%, Draws: 0.9% , epsilon 0.0463537290610345
After 372000 games - Mr.Q: 83.5%, Random: 15.7%, Draws: 0.8% , epsilon 0.046027578048295076
After 373000 games - Mr.Q: 85.0%, Random: 14.6%, Draws: 0.4% , epsilon 0.04572561921525232
After 374000 games - Mr.Q: 84.3%, Random: 15.1%, Draws: 0.6% , epsilon 0.04542423317596406
After 375000 games - Mr.Q: 87.7%, Random: 11.8%, Draws: 0.5% , epsilon 0.04512230670678167
After 376000 games - Mr.Q: 86.0%, Random: 13.0%, Draws: 1.0% , epsilon 0.04481539533643801
After 377000 games - Mr.Q: 86.5%, Random: 13.1%, Draws: 0.4% , epsilon 0.0445241493070175
After 378000 games - Mr.Q: 85.8%, Random: 13.4%, Draws: 0.8% , epsilon 0.044230195843718165
After 379000 games - Mr.Q: 88.3%, Random: 11.3%, Draws: 0.4% , epsilon 0.04393787552803072
After 380000 games - Mr.Q: 86.9%, Random: 12.5%, Draws: 0.6% , epsilon 0.04364617777118627
After 381000 games - Mr.Q: 86.4%, Random: 12.7%, Draws: 0.9% , epsilon 0.04335264471120343
After 382000 games - Mr.Q: 86.3%, Random: 13.0%, Draws: 0.7% , epsilon 0.04307193851163805
After 383000 games - Mr.Q: 85.7%, Random: 13.6%, Draws: 0.7% , epsilon 0.042780213874748195
After 384000 games - Mr.Q: 85.2%, Random: 14.2%, Draws: 0.6% , epsilon 0.04249072002165208
After 385000 games - Mr.Q: 82.9%, Random: 16.7%, Draws: 0.4% , epsilon 0.04219250911383768
After 386000 games - Mr.Q: 84.1%, Random: 15.1%, Draws: 0.8% , epsilon 0.04190116759084901
After 387000 games - Mr.Q: 86.7%, Random: 12.2%, Draws: 1.1% , epsilon 0.041613211010587785
After 388000 games - Mr.Q: 88.4%, Random: 11.2%, Draws: 0.4% , epsilon 0.04134236189206529
After 389000 games - Mr.Q: 86.1%, Random: 13.0%, Draws: 0.9% , epsilon 0.041072536344411895
After 390000 games - Mr.Q: 85.2%, Random: 14.0%, Draws: 0.8% , epsilon 0.040798392426949125
After 391000 games - Mr.Q: 86.7%, Random: 12.7%, Draws: 0.6% , epsilon 0.04053523825157716
After 392000 games - Mr.Q: 85.7%, Random: 14.0%, Draws: 0.3% , epsilon 0.040257312833160766
After 393000 games - Mr.Q: 84.0%, Random: 15.6%, Draws: 0.4% , epsilon 0.0399806932647186
After 394000 games - Mr.Q: 86.8%, Random: 12.2%, Draws: 1.0% , epsilon 0.03971161308036839
After 395000 games - Mr.Q: 85.3%, Random: 14.2%, Draws: 0.5% , epsilon 0.03944576389640944
After 396000 games - Mr.Q: 86.8%, Random: 12.5%, Draws: 0.7% , epsilon 0.03919023698317109
After 397000 games - Mr.Q: 85.7%, Random: 13.5%, Draws: 0.8% , epsilon 0.03892087175776486
After 398000 games - Mr.Q: 85.9%, Random: 13.7%, Draws: 0.4% , epsilon 0.038667662349024995
After 399000 games - Mr.Q: 85.0%, Random: 14.2%, Draws: 0.8% , epsilon 0.038405537276677316
After 400000 games - Mr.Q: 84.7%, Random: 14.7%, Draws: 0.6% , epsilon 0.03815049168224504
After 401000 games - Mr.Q: 84.6%, Random: 14.6%, Draws: 0.8% , epsilon 0.03789103885713811
After 402000 games - Mr.Q: 88.1%, Random: 10.9%, Draws: 1.0% , epsilon 0.03764580921879154
After 403000 games - Mr.Q: 86.9%, Random: 12.3%, Draws: 0.8% , epsilon 0.03740197968866413
After 404000 games - Mr.Q: 87.4%, Random: 12.2%, Draws: 0.4% , epsilon 0.03715813159220212
After 405000 games - Mr.Q: 86.4%, Random: 12.9%, Draws: 0.7% , epsilon 0.03690380377867486
After 406000 games - Mr.Q: 86.1%, Random: 13.2%, Draws: 0.7% , epsilon 0.03665598167516937
After 407000 games - Mr.Q: 88.7%, Random: 11.0%, Draws: 0.3% , epsilon 0.03642034774977488
After 408000 games - Mr.Q: 85.8%, Random: 13.5%, Draws: 0.7% , epsilon 0.036178955834234465
After 409000 games - Mr.Q: 87.3%, Random: 12.1%, Draws: 0.6% , epsilon 0.035939020093624895
After 410000 games - Mr.Q: 88.2%, Random: 11.6%, Draws: 0.2% , epsilon 0.035712530184300866
After 411000 games - Mr.Q: 86.0%, Random: 13.3%, Draws: 0.7% , epsilon 0.03547455253429491
After 412000 games - Mr.Q: 86.0%, Random: 14.0%, Draws: 0.0% , epsilon 0.03523858355704954
After 413000 games - Mr.Q: 87.9%, Random: 11.1%, Draws: 1.0% , epsilon 0.03501073059170137
After 414000 games - Mr.Q: 86.0%, Random: 13.3%, Draws: 0.7% , epsilon 0.03478682070329086
After 415000 games - Mr.Q: 85.8%, Random: 13.4%, Draws: 0.8% , epsilon 0.03455055439394071
After 416000 games - Mr.Q: 87.1%, Random: 12.4%, Draws: 0.5% , epsilon 0.034321932897791355
After 417000 games - Mr.Q: 87.2%, Random: 12.1%, Draws: 0.7% , epsilon 0.034102632805939774
After 418000 games - Mr.Q: 87.9%, Random: 10.9%, Draws: 1.2% , epsilon 0.03388303973748532
After 419000 games - Mr.Q: 88.6%, Random: 10.9%, Draws: 0.5% , epsilon 0.033668530340464894
After 420000 games - Mr.Q: 86.4%, Random: 13.2%, Draws: 0.4% , epsilon 0.033451163862005445
After 421000 games - Mr.Q: 86.6%, Random: 12.6%, Draws: 0.8% , epsilon 0.033225497450610424
After 422000 games - Mr.Q: 85.5%, Random: 13.7%, Draws: 0.8% , epsilon 0.033005148793383475
After 423000 games - Mr.Q: 87.5%, Random: 11.6%, Draws: 0.9% , epsilon 0.03278478612029624
After 424000 games - Mr.Q: 87.0%, Random: 12.2%, Draws: 0.8% , epsilon 0.032572017690758626
After 425000 games - Mr.Q: 88.2%, Random: 11.2%, Draws: 0.6% , epsilon 0.03236389868730255
After 426000 games - Mr.Q: 88.1%, Random: 11.8%, Draws: 0.1% , epsilon 0.032162673124797043
After 427000 games - Mr.Q: 88.1%, Random: 11.4%, Draws: 0.5% , epsilon 0.0319563067972938
After 428000 games - Mr.Q: 86.9%, Random: 12.4%, Draws: 0.7% , epsilon 0.031746533995917474
After 429000 games - Mr.Q: 87.5%, Random: 11.5%, Draws: 1.0% , epsilon 0.03153917899563362
After 430000 games - Mr.Q: 88.6%, Random: 10.5%, Draws: 0.9% , epsilon 0.03133089111127276
After 431000 games - Mr.Q: 86.3%, Random: 13.0%, Draws: 0.7% , epsilon 0.03112936369768248
After 432000 games - Mr.Q: 88.0%, Random: 11.0%, Draws: 1.0% , epsilon 0.03093148325880165
After 433000 games - Mr.Q: 85.9%, Random: 13.4%, Draws: 0.7% , epsilon 0.03072766956952673
After 434000 games - Mr.Q: 87.3%, Random: 12.0%, Draws: 0.7% , epsilon 0.030527091471093715
After 435000 games - Mr.Q: 87.2%, Random: 12.3%, Draws: 0.5% , epsilon 0.03032557849035318
After 436000 games - Mr.Q: 87.9%, Random: 11.9%, Draws: 0.2% , epsilon 0.030127233426999574
After 437000 games - Mr.Q: 86.1%, Random: 13.4%, Draws: 0.5% , epsilon 0.02992123785134987
After 438000 games - Mr.Q: 88.0%, Random: 11.4%, Draws: 0.6% , epsilon 0.02972776688619943
After 439000 games - Mr.Q: 86.3%, Random: 12.8%, Draws: 0.9% , epsilon 0.029526097038193568
After 440000 games - Mr.Q: 87.9%, Random: 11.0%, Draws: 1.1% , epsilon 0.029331925030713794
After 441000 games - Mr.Q: 87.0%, Random: 12.8%, Draws: 0.2% , epsilon 0.029141128040288126
After 442000 games - Mr.Q: 87.9%, Random: 11.6%, Draws: 0.5% , epsilon 0.028950153544580436
After 443000 games - Mr.Q: 87.5%, Random: 12.3%, Draws: 0.2% , epsilon 0.028764917567255452
After 444000 games - Mr.Q: 86.3%, Random: 13.4%, Draws: 0.3% , epsilon 0.02857815175748337
After 445000 games - Mr.Q: 85.9%, Random: 13.7%, Draws: 0.4% , epsilon 0.02838763031444809
After 446000 games - Mr.Q: 87.9%, Random: 11.4%, Draws: 0.7% , epsilon 0.028209209279477034
After 447000 games - Mr.Q: 86.0%, Random: 13.2%, Draws: 0.8% , epsilon 0.028023501334954917
After 448000 games - Mr.Q: 87.1%, Random: 12.4%, Draws: 0.5% , epsilon 0.027837791059703524
After 449000 games - Mr.Q: 86.4%, Random: 13.3%, Draws: 0.3% , epsilon 0.027652398932039232
After 450000 games - Mr.Q: 86.9%, Random: 12.8%, Draws: 0.3% , epsilon 0.0274737906135882
After 451000 games - Mr.Q: 85.6%, Random: 13.1%, Draws: 1.3% , epsilon 0.027289594570031044
After 452000 games - Mr.Q: 89.3%, Random: 10.3%, Draws: 0.4% , epsilon 0.027113519418356446
After 453000 games - Mr.Q: 88.4%, Random: 10.9%, Draws: 0.7% , epsilon 0.02693620982895033
After 454000 games - Mr.Q: 86.9%, Random: 12.6%, Draws: 0.5% , epsilon 0.02676412760063816
After 455000 games - Mr.Q: 87.8%, Random: 11.4%, Draws: 0.8% , epsilon 0.026584476764690623
After 456000 games - Mr.Q: 86.6%, Random: 12.4%, Draws: 1.0% , epsilon 0.02640605821841302
After 457000 games - Mr.Q: 87.3%, Random: 12.3%, Draws: 0.4% , epsilon 0.026230987960839027
After 458000 games - Mr.Q: 84.8%, Random: 14.4%, Draws: 0.8% , epsilon 0.026055801640220734
After 459000 games - Mr.Q: 85.9%, Random: 13.6%, Draws: 0.5% , epsilon 0.025883390040498114
After 460000 games - Mr.Q: 87.0%, Random: 12.4%, Draws: 0.6% , epsilon 0.02570959962522998
After 461000 games - Mr.Q: 87.2%, Random: 12.3%, Draws: 0.5% , epsilon 0.02553914683779445
After 462000 games - Mr.Q: 87.2%, Random: 12.2%, Draws: 0.6% , epsilon 0.02536728728318316
After 463000 games - Mr.Q: 86.6%, Random: 12.4%, Draws: 1.0% , epsilon 0.025201951662901758
After 464000 games - Mr.Q: 86.9%, Random: 12.7%, Draws: 0.4% , epsilon 0.025038294557876085
After 465000 games - Mr.Q: 85.5%, Random: 13.4%, Draws: 1.1% , epsilon 0.024871670674670315
After 466000 games - Mr.Q: 87.5%, Random: 11.7%, Draws: 0.8% , epsilon 0.024713642736837425
After 467000 games - Mr.Q: 88.0%, Random: 11.4%, Draws: 0.6% , epsilon 0.024558215099122056
After 468000 games - Mr.Q: 86.6%, Random: 12.7%, Draws: 0.7% , epsilon 0.02439798195819954
After 469000 games - Mr.Q: 87.0%, Random: 12.4%, Draws: 0.6% , epsilon 0.02423862460736184
After 470000 games - Mr.Q: 87.5%, Random: 12.0%, Draws: 0.5% , epsilon 0.024076816718388048
After 471000 games - Mr.Q: 86.1%, Random: 13.4%, Draws: 0.5% , epsilon 0.02391527586406387
After 472000 games - Mr.Q: 87.2%, Random: 12.4%, Draws: 0.4% , epsilon 0.023761090954204006
After 473000 games - Mr.Q: 86.6%, Random: 12.7%, Draws: 0.7% , epsilon 0.02360844308283204
After 474000 games - Mr.Q: 86.6%, Random: 12.9%, Draws: 0.5% , epsilon 0.023452366402369473
After 475000 games - Mr.Q: 87.6%, Random: 11.8%, Draws: 0.6% , epsilon 0.02329897572257259
After 476000 games - Mr.Q: 89.7%, Random: 9.8%, Draws: 0.5% , epsilon 0.0231464957114247
After 477000 games - Mr.Q: 86.4%, Random: 13.2%, Draws: 0.4% , epsilon 0.022990759918657504
After 478000 games - Mr.Q: 85.4%, Random: 14.0%, Draws: 0.6% , epsilon 0.022834678999214493
After 479000 games - Mr.Q: 85.4%, Random: 14.2%, Draws: 0.4% , epsilon 0.0226785464138375
After 480000 games - Mr.Q: 87.4%, Random: 12.1%, Draws: 0.5% , epsilon 0.022531253333759618
After 481000 games - Mr.Q: 85.6%, Random: 13.9%, Draws: 0.5% , epsilon 0.02238422297373025
After 482000 games - Mr.Q: 87.4%, Random: 11.7%, Draws: 0.9% , epsilon 0.022240220323064514
After 483000 games - Mr.Q: 85.9%, Random: 13.7%, Draws: 0.4% , epsilon 0.022093498343444026
After 484000 games - Mr.Q: 88.4%, Random: 10.7%, Draws: 0.9% , epsilon 0.021955471279866214
After 485000 games - Mr.Q: 88.7%, Random: 10.6%, Draws: 0.7% , epsilon 0.021816342967245016
After 486000 games - Mr.Q: 86.4%, Random: 12.8%, Draws: 0.8% , epsilon 0.021678724962728137
After 487000 games - Mr.Q: 87.5%, Random: 12.2%, Draws: 0.3% , epsilon 0.021534975047989634
After 488000 games - Mr.Q: 88.0%, Random: 11.3%, Draws: 0.7% , epsilon 0.021396114852523573
After 489000 games - Mr.Q: 87.7%, Random: 11.8%, Draws: 0.5% , epsilon 0.021258851575732818
After 490000 games - Mr.Q: 87.7%, Random: 11.6%, Draws: 0.7% , epsilon 0.021119828744134386
After 491000 games - Mr.Q: 86.1%, Random: 13.1%, Draws: 0.8% , epsilon 0.020980686976718312
After 492000 games - Mr.Q: 87.9%, Random: 11.6%, Draws: 0.5% , epsilon 0.020843337306051132
After 493000 games - Mr.Q: 86.1%, Random: 13.3%, Draws: 0.6% , epsilon 0.020705209601664748
After 494000 games - Mr.Q: 85.4%, Random: 13.7%, Draws: 0.9% , epsilon 0.020565508683988026
After 495000 games - Mr.Q: 88.1%, Random: 11.3%, Draws: 0.6% , epsilon 0.0204330018929271
After 496000 games - Mr.Q: 87.5%, Random: 11.8%, Draws: 0.7% , epsilon 0.02030136916522794
After 497000 games - Mr.Q: 88.0%, Random: 11.7%, Draws: 0.3% , epsilon 0.020169273390975392
After 498000 games - Mr.Q: 87.7%, Random: 11.9%, Draws: 0.4% , epsilon 0.020039820595423186
After 499000 games - Mr.Q: 84.7%, Random: 14.6%, Draws: 0.7% , epsilon 0.019904211061153306
After 500000 games - Mr.Q: 86.7%, Random: 12.1%, Draws: 1.2% , epsilon 0.019772643029435346
After 501000 games - Mr.Q: 85.4%, Random: 13.5%, Draws: 1.1% , epsilon 0.01963941102161107
After 502000 games - Mr.Q: 85.6%, Random: 13.9%, Draws: 0.5% , epsilon 0.01950756444085702
After 503000 games - Mr.Q: 84.7%, Random: 14.5%, Draws: 0.8% , epsilon 0.01937646735881932
After 504000 games - Mr.Q: 87.4%, Random: 12.1%, Draws: 0.5% , epsilon 0.01924546221064689
After 505000 games - Mr.Q: 89.4%, Random: 10.3%, Draws: 0.3% , epsilon 0.019124061382404807
After 506000 games - Mr.Q: 85.0%, Random: 14.5%, Draws: 0.5% , epsilon 0.018996510361578456
After 507000 games - Mr.Q: 86.4%, Random: 12.9%, Draws: 0.7% , epsilon 0.01886754582043527
